"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"521","RT @eyehinakhan: Happy International Yoga Day <U+0001F9D8><U+200D><U+2642><U+FE0F> https://t.co/IRVpwzQM8F",FALSE,0,NA,2019-06-23 17:36:41,FALSE,NA,"1142848968990195712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Riyaban84532317",321,TRUE,FALSE,NA,NA
"522","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:36:34,FALSE,NA,"1142848938615033857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kaypeetweets",1665,TRUE,FALSE,NA,NA
"523","RT @PMBhutan: Prime Minister Dr Lotay Tshering leads the International Day of Yoga 2019 celebrations in Thimphu organised by @Indiainbhutan…",FALSE,0,NA,2019-06-23 17:36:00,FALSE,NA,"1142848795597606912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucky_gau",154,TRUE,FALSE,NA,NA
"524","5th International Yoga Day – attending International Day of Yoga 2019 at Radisson Blu Hotel &amp; Convention Centre, Ki… https://t.co/qRGdvRPqtO",FALSE,0,NA,2019-06-23 17:35:48,TRUE,NA,"1142848746268626946",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jaykajal",0,FALSE,FALSE,NA,NA
"525","RT @nowthisnews: Tens of thousands of people joined Indian PM Narendra Modi for a meditation session on International Yoga Day https://t.co…",FALSE,0,NA,2019-06-23 17:34:29,FALSE,NA,"1142848411554787328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VirginiaOrtizC1",29,TRUE,FALSE,NA,NA
"526","RT @RAJESHKUMARMJ: #WorldBreathesYoga 

Upa Yoga session were orgranized by Isha foundation for International Yoga day at PRS ground for Co…",FALSE,0,NA,2019-06-23 17:33:41,FALSE,NA,"1142848212077690880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkavitha",15,TRUE,FALSE,NA,NA
"527","International Day of Yoga in Ottawa https://t.co/9S8rX8t0kM",FALSE,3,NA,2019-06-23 17:32:33,FALSE,NA,"1142847927980908544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmbArunSahu",0,FALSE,FALSE,NA,NA
"528","RT @sunlightyoga: Photos of my father and I taking the International Yoga Day class/protocol in Delhi, India on the 1st annual Internationa…",FALSE,0,NA,2019-06-23 17:32:27,FALSE,NA,"1142847902873554944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yogainchairs",2,TRUE,FALSE,NA,NA
"529","RT @SadhguruJV: The significance of #Yoga &amp; International Day of Yoga is that it's a scientific method to obliterate the boundaries of one'…",FALSE,0,NA,2019-06-23 17:32:18,FALSE,NA,"1142847864869019649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkavitha",1187,TRUE,FALSE,NA,NA
"530","RT @maharajan_bsnl: Sadhguru at Indian Navy to celebrate International day of yoga today.
#WorldBreathesYoga https://t.co/vQmr03ZS26",FALSE,0,NA,2019-06-23 17:31:50,FALSE,NA,"1142847745994059778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkavitha",162,TRUE,FALSE,NA,NA
"531","RT @MEAIndia: The 5th International Day of Yoga celebrations for Diplomatic Corps in Delhi at Pravasi Bhartiya Kendra, Dr. Rizal Marg, Chan…",FALSE,0,NA,2019-06-23 17:31:22,FALSE,NA,"1142847630294339586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iccmauritius",66,TRUE,FALSE,NA,NA
"532","RT @shriprakashdham: Online satsang by Shri Prakash Ji on International Day of Yoga will be held on Saturday, June 22, 1:30 pm (Moscow time…",FALSE,0,NA,2019-06-23 17:30:32,FALSE,NA,"1142847420927270912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leva5417",68,TRUE,FALSE,NA,NA
"533","RT @PMBhutan: Prime Minister Dr Lotay Tshering leads the International Day of Yoga 2019 celebrations in Thimphu organised by @Indiainbhutan…",FALSE,0,NA,2019-06-23 17:29:39,FALSE,NA,"1142847197559443456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shail016",154,TRUE,FALSE,NA,NA
"534","RT @ishavidhya: International Yoga Day was celebrated at Isha Education supported government schools at Tirupur and Coimbatore district.

O…",FALSE,0,NA,2019-06-23 17:29:21,FALSE,NA,"1142847121139224580",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkavitha",67,TRUE,FALSE,NA,NA
"535","RT @sejaljgd: International Yoga Day message !
#YogaDay2019 #YogaDay 
#InternationalDayofYoga #InternationalYogaDay 
#InternationalYogaDay2…",FALSE,0,NA,2019-06-23 17:29:17,FALSE,NA,"1142847105637109760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmjoshijgd",7,TRUE,FALSE,NA,NA
"536","RT @ChetanSanghi: Grateful to @SadhguruJV for speaking on the importance of Yoga to the officers &amp; families at PortBlair on International Y…",FALSE,0,NA,2019-06-23 17:29:01,FALSE,NA,"1142847037932625920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkavitha",37,TRUE,FALSE,NA,NA
"537","RT @indiainalgeria: Embassy of India in Algeria celebrates 5th International Day of Yoga on 20th June 2019 
 #IDY2019
 #Zindagirahekhush
 #…",FALSE,0,NA,2019-06-23 17:28:16,FALSE,NA,"1142846847465115649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tarunmodel81",617,TRUE,FALSE,NA,NA
"538","RT @davidfrawleyved: One of the central practices of Yoga is #mantra. Many special mantras will be chanted on International Yoga Day. Mantr…",FALSE,0,NA,2019-06-23 17:28:15,FALSE,NA,"1142846844579373056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","radha_sudan",273,TRUE,FALSE,NA,NA
"539","RT @IndiainIreland: Enthusiastic celebration of International Day of Yoga 2019 in Letterkenny, organised by Healing Flow Yoga, supported by…",FALSE,0,NA,2019-06-23 17:26:51,FALSE,NA,"1142846491309928448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tarunmodel81",629,TRUE,FALSE,NA,NA
"540","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:26:43,FALSE,NA,"1142846460590825472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoga_esh",1665,TRUE,FALSE,NA,NA
"541","RT @IndiainNewYork: International Yoga Day at Times Square, what a feeling..., one can feel the positive energy in this magical square #Yog…",FALSE,0,NA,2019-06-23 17:26:43,FALSE,NA,"1142846457570942977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tarunmodel81",823,TRUE,FALSE,NA,NA
"542","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:25:53,FALSE,NA,"1142846249235648512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dee2junglee",1665,TRUE,FALSE,NA,NA
"543","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:23:54,FALSE,NA,"1142845748595191810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","as33m",1665,TRUE,FALSE,NA,NA
"544","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:23:45,FALSE,NA,"1142845710913556480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GPurohit4",1665,TRUE,FALSE,NA,NA
"545","RT @Cogoport: Cogoport is all about flexibility… that's why we love International Yoga day!

#InternationalYogaDay #Balance #Shipping #Frei…",FALSE,0,NA,2019-06-23 17:22:48,FALSE,NA,"1142845474560327680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BetterShipping",2,TRUE,FALSE,NA,NA
"546","RT @D_D_great: Great initiative by Dabur, here is my #TreePoseChallenge. 

Say fit and healthy this International Yoga Day. https://t.co/Et…",FALSE,0,NA,2019-06-23 17:21:20,FALSE,NA,"1142845102974361601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ranarambjym",21,TRUE,FALSE,NA,NA
"547","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:21:02,FALSE,NA,"1142845029712445440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kdes1983",1665,TRUE,FALSE,NA,NA
"548","RT @timand2037: International day of yoga in #Syria - thank you Ghoufran Derawan! https://t.co/7XdOVbPv5Y",FALSE,0,NA,2019-06-23 17:20:33,FALSE,NA,"1142844908421754881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MEDINACAFE",17,TRUE,FALSE,NA,NA
"549","RT @SushmaSwaraj: Heartiest greetings on the #InternationalYogaDay. India's proposal to declare 21st June as the International Yoga day was…",FALSE,0,NA,2019-06-23 17:20:13,FALSE,NA,"1142844822165704704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnselAdams17",794,TRUE,FALSE,NA,NA
"550","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:19:11,FALSE,NA,"1142844561489682432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DipendraDipzo",1665,TRUE,FALSE,NA,NA
"551","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:18:48,FALSE,NA,"1142844465905725441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","superaman_singh",1665,TRUE,FALSE,NA,NA
"552","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:18:45,FALSE,NA,"1142844455495462912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ericasinx",1665,TRUE,FALSE,NA,NA
"553","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:18:17,FALSE,NA,"1142844336658214912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BaggaNeha",1665,TRUE,FALSE,NA,NA
"554","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:16:46,FALSE,NA,"1142843955505057792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anupamkumar01",1665,TRUE,FALSE,NA,NA
"555","RT @adgpi: Indian Force Signals Unit #FSU deployed with # UNMISS in  South Sudan organised Yoga on the occasion of 5th International yoga d…",FALSE,0,NA,2019-06-23 17:14:05,FALSE,NA,"1142843278011748352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jagmoha21121013",116,TRUE,FALSE,NA,NA
"556","International Day of Yoga Celebrations 2019 (2/2)
#AYUSH #YogaDay2019 #IDY2019 https://t.co/qNgF327UXU",FALSE,1,NA,2019-06-23 17:12:53,FALSE,NA,"1142842976479129601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndiainPanama",0,FALSE,FALSE,NA,NA
"557","<U+0905><U+0902><U+0924><U+0930><U+094D><U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+0940><U+092F> <U+092F><U+094B><U+0917> <U+0926><U+093F><U+0935><U+0938> 2019: <U+092E><U+093E><U+0909><U+0902><U+091F> <U+090F><U+0935><U+0930><U+0947><U+0938><U+094D><U+091F> <U+0938><U+0947> <U+092A><U+0943><U+0925><U+094D><U+0935><U+0940> <U+0915><U+0940> <U+0938><U+092C><U+0938><U+0947> <U+0915><U+092E> <U+090A><U+0902><U+091A><U+093E><U+0908> <U+0935><U+093E><U+0932><U+0947> <U+0938><U+094D><U+0925><U+093E><U+0928> <U+0921><U+0947><U+0921> <U+0938><U+0940> <U+0924><U+0915>, <U+092A><U+0942><U+0930><U+0947> <U+0935><U+093F><U+0936><U+094D><U+0935> <U+092E><U+0947><U+0902> <U+0906><U+092F><U+094B><U+091C><U+093F><U+0924>… https://t.co/3rX6WCeUal",FALSE,0,NA,2019-06-23 17:12:47,TRUE,NA,"1142842953913602048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bjpmanishp",0,FALSE,FALSE,NA,NA
"558","RT @SatlokChannel: #InternationalDayofYoga 
https://t.co/Cme39a7Tbf",FALSE,0,NA,2019-06-23 17:12:13,FALSE,NA,"1142842810288283650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnujDas75979934",1801,TRUE,FALSE,NA,NA
"559","International Day of Yoga Celebrations 2019 (1/2) 
#AYUSH #YogaDay2019 #IDY2019 https://t.co/FMStD6qYA5",FALSE,6,NA,2019-06-23 17:11:54,FALSE,NA,"1142842730927853568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndiainPanama",1,FALSE,FALSE,NA,NA
"560","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:11:49,FALSE,NA,"1142842709243097088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GuruprasadAdiga",1665,TRUE,FALSE,NA,NA
"561","RT @imd1official: Yoga is the peace of mind, body, and soul. Let's promise to stay fit and have a healthy life ahead! 
imd1 wishes Happy In…",FALSE,0,NA,2019-06-23 17:09:51,FALSE,NA,"1142842212352348160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jainamrvora",7,TRUE,FALSE,NA,NA
"562","International Day of Yoga.
Blessed to share the importance of Yoga &amp; Meditation to more than 200 rural students thr… https://t.co/iYVzVoOF7B",FALSE,0,NA,2019-06-23 17:09:35,TRUE,NA,"1142842149022519296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suhasmhanta",0,FALSE,FALSE,NA,NA
"563","RT @Himayat_JK: Live from our Himayat-DDUGKY centers, this is the kind of setting that unwinds you – on this 2019 yoga day. Don't forget th…",FALSE,0,NA,2019-06-23 17:08:45,FALSE,NA,"1142841937893810176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Earthconskill3",3,TRUE,FALSE,NA,NA
"564","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:08:20,FALSE,NA,"1142841832356712449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhasaahab",1665,TRUE,FALSE,NA,NA
"565","RT @shriprakashdham: Online satsang by Shri Prakash Ji on International Day of Yoga will be held on Saturday, June 22, 1:30 pm (Moscow time…",FALSE,0,NA,2019-06-23 17:07:10,FALSE,NA,"1142841539816828935",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rulerx1",68,TRUE,FALSE,NA,NA
"566","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:06:41,FALSE,NA,"1142841419326902272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arorakush2",1665,TRUE,FALSE,NA,NA
"567","INTERNATIONAL YOGA DAY AND BOMBERS FC ;) https://t.co/dJ1y07PvGy https://t.co/5aupgG3yRe",FALSE,0,NA,2019-06-23 17:06:40,FALSE,NA,"1142841413220130816",NA,"<a href=""https://sortiwa.com/"" rel=""nofollow"">Sortiwa News</a>","Sortiwa",0,FALSE,FALSE,NA,NA
"568","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:06:31,FALSE,NA,"1142841376511422464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AnupamkPandey",1665,TRUE,FALSE,NA,NA
"569","RT @adgpi: Indian Force Signals Unit #FSU deployed with # UNMISS in  South Sudan organised Yoga on the occasion of 5th International yoga d…",FALSE,0,NA,2019-06-23 17:05:57,FALSE,NA,"1142841231124209664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmarjitBiswal4",116,TRUE,FALSE,NA,NA
"570","RT @SunilLo34855390: <U+0938><U+0941><U+0932><U+093E> <U+0926><U+093F><U+092F><U+093E> <U+092E><U+093E><U+0901> <U+0928><U+0947> <U+092D><U+0942><U+0916><U+0947> <U+092C><U+091A><U+094D><U+091A><U+0947> <U+0915><U+094B> <U+092F><U+0947> <U+0915><U+0939><U+0915><U+0930>,<U+092A><U+0930><U+093F><U+092F><U+093E><U+0902> <U+0906><U+092F><U+0947><U+0917><U+0940> <U+0938><U+092A><U+0928><U+094B> <U+092E><U+0947><U+0902> <U+0930><U+094B><U+091F><U+093F><U+092F><U+093E><U+0902> <U+0932><U+0947><U+0915><U+0930>!!......
<U+091A><U+0947><U+0939><U+0930><U+093E> <U+092C><U+0924><U+093E> <U+0930><U+0939><U+093E> <U+0925><U+093E> <U+0915><U+093F> <U+092E><U+093E><U+0930><U+093E> <U+092D><U+0942><U+0916> <U+0928><U+0947>,<U+0938><U+092C><U+0932><U+094B>…",FALSE,0,NA,2019-06-23 17:05:36,FALSE,NA,"1142841146541953024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RanaRana734",62,TRUE,FALSE,NA,NA
"571","RT @SoftPowerCenter: Center for Soft Power is proud to launch 'Yoganiyoga' - India's Yoga Anthem on International Yoga Day. A music and dan…",FALSE,0,NA,2019-06-23 17:04:48,FALSE,NA,"1142840944598773763",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bhaskar5591",112,TRUE,FALSE,NA,NA
"572","RT @DigiwebIndia: From the world of Digiweb, We wish you all a good health and fit body on international yoga day.
#business #marketing #te…",FALSE,0,NA,2019-06-23 17:04:08,FALSE,NA,"1142840775039803392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","growthninjas",1,TRUE,FALSE,NA,NA
"573","@mizmysteeq1 But I was just wishing her a happy international day of yoga",FALSE,0,"mizmysteeq1",2019-06-23 17:03:12,FALSE,"1142835890135416832","1142840539848609799","2866023460","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoyNoel25",0,FALSE,FALSE,NA,NA
"574","India International Day of Yoga pics. Thank you BBC.",FALSE,1,NA,2019-06-23 17:03:07,FALSE,NA,"1142840521720774656",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","woodstockyoga",0,FALSE,FALSE,NA,NA
"575","Bal Bharti Tirupur,Tamilnadu,our new associate organised Yoga session on international Yoga day https://t.co/7R4pPDkLlZ",FALSE,0,NA,2019-06-23 17:02:11,FALSE,NA,"1142840284113494016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sketchpaintxprs",0,FALSE,FALSE,NA,NA
"576","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 17:01:49,FALSE,NA,"1142840191859564544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","srishtishorya",1665,TRUE,FALSE,NA,NA
"577","One more associate from Jharkhand DAV Public School,Gumla on International yoga day. https://t.co/TX0jsk6mBg",FALSE,0,NA,2019-06-23 17:00:54,FALSE,NA,"1142839962007670785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sketchpaintxprs",0,FALSE,FALSE,NA,NA
"578","Happy 21/6 International Yoga Day. https://t.co/qWrcGsxG9J",FALSE,0,NA,2019-06-23 17:00:01,FALSE,NA,"1142839739482955777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","natver_parmar",0,FALSE,FALSE,NA,NA
"579","Our associate form Jharkhand,DAV Khunti on International Yoga Day https://t.co/MMqrRYGkBy",FALSE,0,NA,2019-06-23 16:59:14,FALSE,NA,"1142839540450770944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sketchpaintxprs",0,FALSE,FALSE,NA,NA
"580","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 16:58:18,FALSE,NA,"1142839306374922240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yashilu132",1665,TRUE,FALSE,NA,NA
